company_id,legal_name,trade_name,rfc,rfc_type,website,domain,industry,industry_code,employee_count_min,employee_count_max,employee_count_source,phone,email,street,number,colony,municipality,state,postal_code,country,latitude,longitude,source_count,sources,data_quality_score,last_verified_at,created_at
mx_df43d638-56b8-634d-749e-2634b58eadee,PROVEEDORA AVANZADA S.C.,PROVEEDORA AVANZADA,PRA2203232ST,MORAL,https://www.proveedoraavanzada.mx,proveedoraavanzada.mx,Transporte de carga general y logística multimodal,4841,251,,251 y más personas,+524091012897,contacto@proveedoraavanzada.mx,Carretera 5 de Mayo,3590,San Jerónimo,Nuevo Laredo,Tamaulipas,28395,Mexico,18.044782,-99.251216,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_eddfae1a-c6dd-f15f-0f9c-e247e96eb5c6,PROVEEDORA DEL PACIFICO S.C.,PROVEEDORA DEL PACIFICO,PRD0710075CL,MORAL,https://www.proveedoradelpacif.com,proveedoradelpacif.com,Fabricación de productos de plástico y polímeros para empaque,3261,31,50,31 a 50 personas,+524642040841,contacto@proveedoradelpacif.com,Av. Constitución,3572 Int Piso 13,San Rafael,Cuauhtémoc,Chihuahua,08513,Mexico,21.128176,-98.223467,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_e49b09cd-063a-a040-a455-2731f50358d3,PROVEEDORA DEL NORTE S.A.S.,PROVEEDORA DEL NORTE,PRD960501NW4,MORAL,https://www.proveedoradelnorte.com,proveedoradelnorte.com,Servicios de consultoría en administración y gestión empresarial,5416,251,,251 y más personas,+524933512100,contacto@proveedoradelnorte.com,Carretera Universidad,3027,Zona Industrial,Cuauhtémoc,Chihuahua,08263,Mexico,17.99944,-103.223471,1,DENUE,97,2026-09-06T14:49:23.995919+00:00,2026-09-06T14:49:24.059366+00:00
mx_baa1e05b-fe7f-f8dd-422b-5588f1faff4e,TECNOLOGIA NACIONAL S.A.S.,TECNOLOGIA NACIONAL,TEN971126XO5,MORAL,https://www.tecnologianacional.com.mx,tecnologianacional.com.mx,Comercio al por mayor de maquinaria y equipo industrial,4659,51,100,51 a 100 personas,+529856852554,contacto@tecnologianacional.com.mx,Carretera Hidalgo,351,San Rafael,Nogales,Sonora,26585,Mexico,22.834731,-98.552485,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_926d8046-9d1d-687b-7d81-3885eebb8c99,PLASTICOS DEL CENTRO 29 S.A.P.I. DE C.V.,PLASTICOS DEL CENTRO 29,PLD951203MV6,MORAL,https://www.plasticosdelcentro.com.mx,plasticosdelcentro.com.mx,Comercio al por mayor de artículos de ferretería y herramientas,4662,101,250,101 a 250 personas,+526568724976,contacto@plasticosdelcentro.com.mx,Carretera Manuel Ávila Camacho,370,Parque Industrial FINSA,Toluca,México,15432,Mexico,17.214379,-103.285026,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_8828ab1b-4178-b8db-fac0-8b5c4f571118,FARMACEUTICA LATINOAMERICANA 21 S.A. DE C.V.,FARMACEUTICA LATINOAMERICANA 21,FAL1304223JU,MORAL,https://www.farmaceuticalatino.mx,farmaceuticalatino.mx,Instalaciones eléctricas y electromecánicas en construcciones,2382,11,30,11 a 30 personas,+527614435461,contacto@farmaceuticalatino.mx,Calzada Paseo Cuauhnáhuac,4044,Roma Norte,Temixco,Morelos,17263,Mexico,17.317153,-95.524433,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_742e73fe-4ae7-b5b8-56e5-b94f8d77fd70,INNOVACION INTERNACIONAL S.A.P.I. DE C.V.,INNOVACION INTERNACIONAL,INI1304232R5,MORAL,https://www.innovacioninternac.com,innovacioninternac.com,Fabricación de productos de plástico y polímeros para empaque,3261,6,10,6 a 10 personas,+526552411212,contacto@innovacioninternac.com,Paseo Patriotismo,2406,Del Valle,Ciudad Obregón,Sonora,26961,Mexico,17.253649,-100.172061,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_b1f0dbf9-bd76-f94e-a771-d2ce7898bf56,CONSTRUCCIONES DINAMICA S. DE R.L. DE C.V.,CONSTRUCCIONES DINAMICA,COD050105V0Y,MORAL,https://www.construccionesdina.com,construccionesdina.com,Instalaciones eléctricas y electromecánicas en construcciones,2382,31,50,31 a 50 personas,+527255396783,contacto@construccionesdina.com,Circuito Morones Prieto,3910,Roma Norte,Xalapa,Veracruz,30334,Mexico,24.532322,-98.686809,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_cbfd5051-c353-5fcd-bd8e-5b12dca08787,COMERCIALIZADORA INTEGRAL S.A.S.,COMERCIALIZADORA INTEGRAL,COI030321111,MORAL,https://www.comercializadorain.com,comercializadorain.com,Fabricación de estructuras metálicas y pailería industrial,3323,101,250,101 a 250 personas,+527257700939,contacto@comercializadorain.com,Boulevard Adolfo López Mateos,3102,Jardines del Bosque,Progreso,Yucatán,31638,Mexico,15.691696,-100.506838,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_b833e3df-e096-5bc9-d9be-6f42848e0f74,ENERGIA EMPRESARIAL S.A.S.,ENERGIA EMPRESARIAL,ENE210123JPP,MORAL,https://www.energiaempresarial.mx,energiaempresarial.mx,Fabricación de productos de plástico y polímeros para empaque,3261,11,30,11 a 30 personas,+528692305080,contacto@energiaempresarial.mx,Av. Manuel Ávila Camacho,4321 Int Piso 12,San Rafael,Nogales,Sonora,26527,Mexico,20.162251,-95.956318,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_1e8e8f13-1c04-59b5-8635-9c7e8e99cefd,SOLUCIONES DEL BAJIO S.A. DE C.V.,SOLUCIONES DEL BAJIO,SOD210423SKQ,MORAL,https://www.solucionesdelbajio.mx,solucionesdelbajio.mx,Fabricación de equipo de transporte y autopartes,3363,6,10,6 a 10 personas,+527999274609,contacto@solucionesdelbajio.mx,Calzada Benito Juárez,2488,San Jerónimo,Salamanca,Guanajuato,11960,Mexico,24.702339,-104.171964,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_c9876713-b087-2e8e-c95e-eb5ed19f47e0,AUTOMOTRIZ ESTRATEGICA 89 S. DE R.L. DE C.V.,AUTOMOTRIZ ESTRATEGICA 89,AUE121203M91,MORAL,https://www.automotrizestrateg.com.mx,automotrizestrateg.com.mx,Fabricación de productos de plástico y polímeros para empaque,3261,6,10,6 a 10 personas,+523397753719,contacto@automotrizestrateg.com.mx,Calzada 5 de Mayo,1675,San Jerónimo,Guadalajara,Jalisco,14108,Mexico,23.670316,-98.5837,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_02e69c54-39df-1284-dcc7-d2f31940e1ae,ENERGIA INTERNACIONAL S.C.,ENERGIA INTERNACIONAL,ENI050611XLQ,MORAL,https://www.energiainternacion.com.mx,energiainternacion.com.mx,Fabricación de equipo de transporte y autopartes,3363,51,100,51 a 100 personas,+527272237440,contacto@energiainternacion.com.mx,Paseo Revolución,969,Roma Norte,León,Guanajuato,11338,Mexico,21.696912,-104.685682,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_7234419f-3605-c88e-3ea4-ef456f877d9c,DISTRIBUIDORA MODERNA S.A.S.,DISTRIBUIDORA MODERNA,DIM040317YF3,MORAL,https://www.distribuidoramoder.com.mx,distribuidoramoder.com.mx,Desarrollo de software y servicios de tecnología de información,5415,11,30,11 a 30 personas,+529319535375,contacto@distribuidoramoder.com.mx,Carretera Juárez,800 Int Piso 13,Industrial Vallejo,Cuautla,Morelos,17568,Mexico,16.679677,-98.997311,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_a3865c99-f20a-6250-27c2-6144a96bf058,DISTRIBUIDORA NACIONAL S.C.,DISTRIBUIDORA NACIONAL,DIN101004EJM,MORAL,https://www.distribuidoranacio.com.mx,distribuidoranacio.com.mx,Transporte de carga general y logística multimodal,4841,31,50,31 a 50 personas,+528199676148,contacto@distribuidoranacio.com.mx,Boulevard Manuel Ávila Camacho,3755,Roma Norte,San Nicolás de los Garza,Nuevo León,19234,Mexico,18.568514,-102.35417,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_ea1d158b-1643-f954-8d85-5a4da882e1ee,TRANSPORTES ESTRATEGICA S. DE R.L. DE C.V.,TRANSPORTES ESTRATEGICA,TRE160716Q76,MORAL,https://www.transportesestrate.com.mx,transportesestrate.com.mx,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,251,,251 y más personas,+523370349543,contacto@transportesestrate.com.mx,Paseo Juárez,302,San Jerónimo,Zapopan,Jalisco,14847,Mexico,16.513065,-103.954167,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_d95e7cc3-1c5d-c0d0-5741-e4dd693c94c6,DESARROLLOS DE LAS AMERICAS S. DE R.L. DE C.V.,DESARROLLOS DE LAS AMERICAS,DED081018DHB,MORAL,https://www.desarrollosdelasam.com.mx,desarrollosdelasam.com.mx,Fabricación de equipo de transporte y autopartes,3363,6,10,6 a 10 personas,+527849430372,contacto@desarrollosdelasam.com.mx,Calzada Revolución,289,San Jerónimo,Matamoros,Tamaulipas,28470,Mexico,24.499457,-103.857652,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_cf9e69b8-a2f4-4304-fae5-a855ac2e9d23,COMERCIALIZADORA NACIONAL S.A. DE C.V.,COMERCIALIZADORA NACIONAL,CON970817DZD,MORAL,https://www.comercializadorana.com.mx,comercializadorana.com.mx,Servicios de consultoría en administración y gestión empresarial,5416,251,,251 y más personas,+527619511620,contacto@comercializadorana.com.mx,Av. Constitución,3706,Del Valle,Puebla,Puebla,21351,Mexico,19.447325,-95.639,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_f561cd5c-00fb-c6fa-4bf0-4ecbbf9afb8f,COMERCIALIZADORA NACIONAL 88 S.A.P.I. DE C.V.,COMERCIALIZADORA NACIONAL 88,CON1705127HU,MORAL,https://www.comercializadorana.mx,comercializadorana.mx,Fabricación de equipo de transporte y autopartes,3363,31,50,31 a 50 personas,+528219179402,contacto@comercializadorana.mx,Paseo Universidad,2697,Parque Industrial FINSA,Puebla,Puebla,21711,Mexico,18.789342,-95.642064,1,DENUE,97,2026-09-06T14:49:23.988669+00:00,2026-09-06T14:49:24.051981+00:00
mx_d7be2094-57df-4f0d-a72e-e751dd67aa61,CONSULTORES MODERNA S. DE R.L. DE C.V.,CONSULTORES MODERNA,COM181109G6U,MORAL,https://www.consultoresmoderna.mx,consultoresmoderna.mx,Desarrollo de software y servicios de tecnología de información,5415,251,,251 y más personas,+524912996585,contacto@consultoresmoderna.mx,Paseo Morones Prieto,3461,Roma Norte,Nuevo Laredo,Tamaulipas,28755,Mexico,21.650088,-96.406512,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_2572ee53-caef-e9e5-6190-72c1f385e4f7,CONSULTORES AVANZADA S.A.B. DE C.V.,CONSULTORES AVANZADA,COA090214OCO,MORAL,https://www.consultoresavanzad.mx,consultoresavanzad.mx,Fabricación de productos de plástico y polímeros para empaque,3261,31,50,31 a 50 personas,+527640626697,contacto@consultoresavanzad.mx,Calzada Patriotismo,2922 Int Piso 3,Parque Industrial FINSA,San Andrés Cholula,Puebla,21989,Mexico,16.407515,-103.51414,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_48a3a125-fba4-91c1-bdc2-b1a168d38bf3,CORPORATIVO INTEGRAL S.A. DE C.V.,CORPORATIVO INTEGRAL,COI2109053S1,MORAL,https://www.corporativointegra.com,corporativointegra.com,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,101,250,101 a 250 personas,+528938901737,contacto@corporativointegra.com,Carretera Constitución,974,Jardines del Bosque,Saltillo,Coahuila,05176,Mexico,18.990788,-104.319969,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_56a214ef-614e-fefa-9580-45a77c1954a0,DISTRIBUIDORA CENTRAL 43 S.A. DE C.V.,DISTRIBUIDORA CENTRAL 43,DIC070518A7K,MORAL,https://www.distribuidoracentr.com.mx,distribuidoracentr.com.mx,Fabricación de estructuras metálicas y pailería industrial,3323,6,10,6 a 10 personas,+527738185427,contacto@distribuidoracentr.com.mx,Paseo Lázaro Cárdenas,1921,Jardines del Bosque,Guasave,Sinaloa,25248,Mexico,23.597961,-96.714868,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_b6a27926-66e1-44f5-9633-32a35f5473dd,METALURGICA MEXICANA S. DE R.L. DE C.V.,METALURGICA MEXICANA,MEM16071934Q,MORAL,https://www.metalurgicamexican.mx,metalurgicamexican.mx,Instalaciones eléctricas y electromecánicas en construcciones,2382,6,10,6 a 10 personas,+527057697009,contacto@metalurgicamexican.mx,Carretera Morones Prieto,884 Int Piso 7,Santa Fe,Boca del Río,Veracruz,30548,Mexico,23.064956,-98.924818,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_5c39e2dd-6fb9-c45b-74eb-c120b5e290eb,TRANSPORTES DEL BAJIO S.A. DE C.V.,TRANSPORTES DEL BAJIO,TRD200118QB4,MORAL,https://www.transportesdelbaji.com.mx,transportesdelbaji.com.mx,Fabricación de estructuras metálicas y pailería industrial,3323,31,50,31 a 50 personas,+529381183305,contacto@transportesdelbaji.com.mx,Boulevard Cuauhtémoc,3014,Zona Industrial,Boca del Río,Veracruz,30529,Mexico,23.477252,-102.548187,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_1d409211-4f3c-87a9-4077-bdfb92710788,INDUSTRIAS INTERNACIONAL S.A.S.,INDUSTRIAS INTERNACIONAL,INI090403WKW,MORAL,https://www.industriasinternac.com.mx,industriasinternac.com.mx,Fabricación de productos químicos básicos y resinas sintéticas,3251,101,250,101 a 250 personas,+527312038056,contacto@industriasinternac.com.mx,Boulevard Universidad,1653,San Jerónimo,Aguascalientes,Aguascalientes,01766,Mexico,17.233943,-101.268539,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_5fa31790-96ae-7d93-4e32-8a4e05c57623,CONSULTORES INTERNACIONAL S.A.P.I. DE C.V.,CONSULTORES INTERNACIONAL,COI210426WU2,MORAL,https://www.consultoresinterna.com,consultoresinterna.com,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,0,5,0 a 5 personas,+528793157954,contacto@consultoresinterna.com,Av. Revolución,2667 Int Piso 15,Polanco,Reynosa,Tamaulipas,28827,Mexico,23.60281,-96.848518,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_10f095c2-2f8b-883f-9d1d-06d236aa752e,PLASTICOS CENTRAL S.A. DE C.V.,PLASTICOS CENTRAL,PLC980928W36,MORAL,https://www.plasticoscentral21.mx,plasticoscentral21.mx,Fabricación de equipo de transporte y autopartes,3363,6,10,6 a 10 personas,+529632869601,contacto@plasticoscentral21.mx,Carretera Reforma,463,Parque Industrial,Ensenada,Baja California,02256,Mexico,23.759048,-96.945205,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_9acaacae-b82f-9a09-5982-9e54d17a4fac,DISTRIBUIDORA GLOBAL 71 S.C.,DISTRIBUIDORA GLOBAL 71,DIG130104ENL,MORAL,https://www.distribuidoragloba.com.mx,distribuidoragloba.com.mx,Desarrollo de software y servicios de tecnología de información,5415,101,250,101 a 250 personas,+528575302687,contacto@distribuidoragloba.com.mx,Paseo Hidalgo,393 Int Piso 4,San Jerónimo,Hermosillo,Sonora,26799,Mexico,15.946898,-100.909664,1,DENUE;DENUE,100,2026-09-06T14:49:28.009183+00:00,2026-09-06T14:49:23.999183+00:00
mx_470dcfd0-d9ed-1f4d-c8ed-9ff201fbb473,TRANSFORMADORA MEXICANA S.C.,TRANSFORMADORA MEXICANA,TRM17061557F,MORAL,https://www.transformadoramexi.com.mx,transformadoramexi.com.mx,Desarrollo de software y servicios de tecnología de información,5415,251,,251 y más personas,+529318349260,contacto@transformadoramexi.com.mx,Av. Revolución,974,Roma Norte,Guasave,Sinaloa,25801,Mexico,17.702893,-103.872184,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_d4cb89d6-f8e0-b97b-0362-14306ac6cef7,SOLUCIONES AVANZADA S.A. DE C.V.,SOLUCIONES AVANZADA,SOA040709UW0,MORAL,https://www.solucionesavanzada.com.mx,solucionesavanzada.com.mx,Fabricación de productos de plástico y polímeros para empaque,3261,0,5,0 a 5 personas,+528982758878,contacto@solucionesavanzada.com.mx,Carretera Patriotismo,2075,San Rafael,Progreso,Yucatán,31846,Mexico,17.776588,-96.664848,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_f618f6f4-463e-bfc4-fc7e-01736deff5f5,CORPORATIVO CENTRAL S. DE R.L. DE C.V.,CORPORATIVO CENTRAL,COC040815GY0,MORAL,https://www.corporativocentral.mx,corporativocentral.mx,Fabricación de equipo de transporte y autopartes,3363,101,250,101 a 250 personas,+524552351963,contacto@corporativocentral.mx,Circuito Reforma,3904,Industrial Vallejo,Torreón,Coahuila,05207,Mexico,22.063133,-98.65927,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_e90c97ff-4a8e-150a-6b00-e848dc9a29aa,QUIMICA INTERNACIONAL S.A.B. DE C.V.,QUIMICA INTERNACIONAL,QUI2209140T9,MORAL,https://www.quimicainternacion.com.mx,quimicainternacion.com.mx,Fabricación de equipo de transporte y autopartes,3363,0,5,0 a 5 personas,+528141701569,contacto@quimicainternacion.com.mx,Carretera Cuauhtémoc,2741 Int Piso 5,Centro,Monterrey,Nuevo León,19402,Mexico,23.427342,-96.166094,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_ed3db17d-1acd-480a-a804-90722154ea43,QUIMICA INTERNACIONAL S.A. DE C.V.,QUIMICA INTERNACIONAL,QUI1204022YP,MORAL,https://www.quimicainternacion.mx,quimicainternacion.mx,Servicios de consultoría en administración y gestión empresarial,5416,51,100,51 a 100 personas,+528120854486,contacto@quimicainternacion.mx,Av. Industria Militar,2018 Int Piso 11,Del Valle,Guadalupe,Nuevo León,19126,Mexico,17.927352,-97.098233,1,DENUE,97,2026-09-06T14:49:23.981537+00:00,2026-09-06T14:49:24.013532+00:00
mx_60264474-e356-8b54-80a4-98fe987e4edd,TRANSPORTES CENTRAL S.A.S.,TRANSPORTES CENTRAL,TRC020728Z77,MORAL,https://www.transportescentral.com,transportescentral.com,Comercio al por mayor de artículos de ferretería y herramientas,4662,51,100,51 a 100 personas,+528434959502,contacto@transportescentral.com,Carretera Manuel Ávila Camacho,2924,Parque Industrial FINSA,Calvillo,Aguascalientes,01622,Mexico,23.957876,-100.149299,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_298dfc78-38a7-cc41-fd85-d22f13490c1b,MANUFACTURA CENTRAL S. DE R.L. DE C.V.,MANUFACTURA CENTRAL,MAC070825NKC,MORAL,https://www.manufacturacentral.mx,manufacturacentral.mx,Comercio al por mayor de artículos de ferretería y herramientas,4662,31,50,31 a 50 personas,+527592607743,contacto@manufacturacentral.mx,Paseo Cuauhtémoc,1330 Int Piso 8,San Rafael,Delicias,Chihuahua,08412,Mexico,15.637892,-99.901453,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_52978909-a801-7277-f017-c6439cfd60a6,TRANSPORTES DE OCCIDENTE S. DE R.L. DE C.V.,TRANSPORTES DE OCCIDENTE,TRD010324BY5,MORAL,https://www.transportesdeoccid.com.mx,transportesdeoccid.com.mx,Comercio al por mayor de artículos de ferretería y herramientas,4662,31,50,31 a 50 personas,+528610109296,contacto@transportesdeoccid.com.mx,Calzada Manuel Ávila Camacho,3466,Del Valle,Ecatepec,México,15650,Mexico,20.885421,-103.85227,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_aa882a8f-a64a-b6cb-b292-78e94b8d779b,QUIMICA CENTRAL S.A.P.I. DE C.V.,QUIMICA CENTRAL,QUC220118EGE,MORAL,https://www.quimicacentral93.mx,quimicacentral93.mx,Fabricación de productos de plástico y polímeros para empaque,3261,11,30,11 a 30 personas,+527658145242,contacto@quimicacentral93.mx,Carretera Constitución,2514,Santa Fe,Corregidora,Querétaro,22156,Mexico,23.000536,-96.602746,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_bac04b41-8282-119b-4553-2b8a8c4e5083,SERVICIOS INTEGRALES DE OCCIDENTE 23 S.A.S.,SERVICIOS INTEGRALES DE OCCIDENTE 23,SED2111287DN,MORAL,https://www.serviciosintegrale.mx,serviciosintegrale.mx,Fabricación de estructuras metálicas y pailería industrial,3323,101,250,101 a 250 personas,+525710394518,contacto@serviciosintegrale.mx,Circuito Morones Prieto,1118,Del Valle,Los Mochis,Sinaloa,25600,Mexico,22.028952,-98.592341,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_8742203f-ccf1-e7aa-7c2a-3e37a843ea61,SERVICIOS INTEGRALES NACIONAL S.A.P.I. DE C.V.,SERVICIOS INTEGRALES NACIONAL,SEN110812XXO,MORAL,https://www.serviciosintegrale.com.mx,serviciosintegrale.com.mx,Fabricación de equipo de transporte y autopartes,3363,6,10,6 a 10 personas,+527530524524,contacto@serviciosintegrale.com.mx,Boulevard Reforma,3843,Santa Fe,Mazatlán,Sinaloa,25572,Mexico,23.05037,-104.123335,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:24.013532+00:00
mx_6fd005a5-cf36-ecc0-e30d-803ad499e7ff,SERVICIOS INTEGRALES GLOBAL S. DE R.L. DE C.V.,SERVICIOS INTEGRALES GLOBAL,SEG9505191FP,MORAL,https://www.serviciosintegrale.com,serviciosintegrale.com,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,0,5,0 a 5 personas,+525930021480,contacto@serviciosintegrale.com,Paseo Félix U. Gómez,2488,Parque Industrial Benito Juárez,Los Mochis,Sinaloa,25478,Mexico,23.72201,-101.77282,1,DENUE,97,2026-09-06T14:49:23.999183+00:00,2026-09-06T14:49:24.066222+00:00
mx_4f0c4c79-9abf-12c8-fa75-130d91489b94,QUIMICA ESTRATEGICA S.C.,QUIMICA ESTRATEGICA,QUE19060100M,MORAL,https://www.quimicaestrategica.mx,quimicaestrategica.mx,Fabricación de estructuras metálicas y pailería industrial,3323,11,30,11 a 30 personas,+524773439635,contacto@quimicaestrategica.mx,Paseo Constitución,636 Int Piso 14,Polanco,Veracruz,Veracruz,30619,Mexico,20.471058,-105.041065,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_e5352813-4753-b5e3-22b9-bf3d7a1c052a,EMPAQUES DEL PACIFICO S.A. DE C.V.,EMPAQUES DEL PACIFICO,EMD190603M1P,MORAL,https://www.empaquesdelpacific.com.mx,empaquesdelpacific.com.mx,Fabricación de estructuras metálicas y pailería industrial,3323,101,250,101 a 250 personas,+527134066698,contacto@empaquesdelpacific.com.mx,Paseo Hidalgo,1443,Parque Industrial,Ciudad Obregón,Sonora,26672,Mexico,24.591271,-102.016132,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_3f412ce3-bb18-d405-29f1-2e667ef11ee5,ENERGIA DE LAS AMERICAS S.C.,ENERGIA DE LAS AMERICAS,END960428LCA,MORAL,https://www.energiadelasameric.com.mx,energiadelasameric.com.mx,"Servicios de seguridad privada, custodia y monitoreo satelital",5616,11,30,11 a 30 personas,+524666919235,contacto@energiadelasameric.com.mx,Calzada Reforma,1074 Int Piso 12,Polanco,Calvillo,Aguascalientes,01264,Mexico,21.02778,-95.531768,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
mx_919e9ccf-5e20-2f23-c41b-b5d052d6c0aa,QUIMICA INDUSTRIAL S.C.,QUIMICA INDUSTRIAL,QUI05052661Y,MORAL,https://www.quimicaindustrial7.mx,quimicaindustrial7.mx,Instalaciones eléctricas y electromecánicas en construcciones,2382,51,100,51 a 100 personas,+523386190537,contacto@quimicaindustrial7.mx,Av. Cuauhtémoc,3385,Parque Industrial FINSA,Tonalá,Jalisco,14128,Mexico,19.317098,-96.278504,1,DENUE,97,2026-09-06T14:49:23.969252+00:00,2026-09-06T14:49:23.999183+00:00
